,title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,0
546,Icelandair To Buy 25 Airbus A321 Jets,https://www.barrons.com/news/icelandair-in-25-jet-deal-airbus-a321-deal-2ab9bde2,Icelandair In 25-jet Deal Airbus A321 Deal ...,0.139014,Neutral,,0.189701,Somewhat-Bullish,20230407T102107,"{'label': 'positive', 'score': 0.5874062776565552}"
547,"Airbus deliveries fell to 127 jets in Q1, sources say",https://www.reuters.com/business/aerospace-defense/airbus-deliveries-fell-127-jets-q1-sources-say-2023-04-07/,"PARIS, April 7 ( Reuters ) - Airbus ( AIR.PA ) deliveries fell by 11% on an industrial basis to 127 jets in the first quarter, underscoring pressure on global supply chains, industry sources told Reuters.",-0.145138,Neutral,,-0.333455,Somewhat-Bearish,20230407T095900,"{'label': 'negative', 'score': 0.9760076403617859}"
548,Virgin Orbit bankruptcy casts shadow over Japan's space dreams,https://www.reuters.com/business/aerospace-defense/virgin-orbit-bankruptcy-casts-shadow-over-japans-space-dreams-2023-04-07/,"[1/3] Cosmic Girl, a Virgin Boeing 747-400 aircraft sits on the tarmac with Virgin Orbit's LauncherOne rocket attached to the wing, ahead of the first UK launch tonight, at Spaceport Cornwall at Newquay Airport in Newquay, Britain, January 9, 2023. REUTERS/Henry Nicholls/File Photo",0.019221,Neutral,,0.089614,Neutral,20230407T081900,"{'label': 'neutral', 'score': 0.9341672658920288}"
549,Macron In Guangzhou On Final Day Of China Trip,https://www.barrons.com/news/macron-in-guangzhou-on-final-day-of-china-trip-a8a0e17d,"French President Emmanuel Macron meets students and dines with Xi Jinping in the southern city of Guangzhou Friday, wrapping up a three-day state visit to China that has been dominated by discussions of how Beijing could mediate the Ukraine conflict.",-0.040928,Neutral,,-0.135054,Neutral,20230407T045604,"{'label': 'neutral', 'score': 0.5982585549354553}"
550,Macron In Guangzhou On Final Day Of China Trip,https://www.barrons.com/news/macron-in-guangzhou-on-final-day-of-china-trip-a8a0e17d,French President Emmanuel Macron was greeted by a huge crowd at a university in southern China as he neared the end of a three-day state visit in which he has repeatedly pushed his counterpart Xi Jinping to help end the Ukraine conflict.,-0.033862,Neutral,,-0.13478,Neutral,20230407T045604,"{'label': 'positive', 'score': 0.7886123061180115}"
551,Macron In Guangzhou On Final Day Of China Trip,https://www.barrons.com/news/macron-in-guangzhou-on-final-day-of-china-trip-a8a0e17d,"French President Emmanuel Macron was greeted by a huge crowd as he arrived at a university in southern China, as he neared the end of a three-day state visit in which he has repeatedly pushed his counterpart Xi Jinping to help end the Ukraine conflict.",0.007249,Neutral,,-0.134464,Neutral,20230407T045604,"{'label': 'positive', 'score': 0.7807815670967102}"
552,Macron Mobbed At University On Final Day Of China Trip,https://www.barrons.com/news/macron-in-guangzhou-on-final-day-of-china-trip-a8a0e17d,Macron In Guangzhou On Final Day Of China Trip ...,-0.050847,Neutral,,-0.132626,Neutral,20230407T045604,"{'label': 'neutral', 'score': 0.9064586758613586}"
553,Icelandair orders 25 Airbus A321XLR as it replaces Boeing 757s,https://www.reuters.com/business/aerospace-defense/icelandair-orders-25-airbus-a321xlr-it-replaces-boeing-757s-2023-04-07/,Icelandair orders 25 Airbus A321XLR as it replaces Boeing ...,0.030477,Neutral,,-0.201832,Somewhat-Bearish,20230407T040400,"{'label': 'positive', 'score': 0.8071524500846863}"
554,Icelandair and Airbus sign a Memorandum of Understanding for the purchase of up to 25 Airbus A321XLR aircraft,https://www.globenewswire.com/news-release/2023/04/07/2643063/0/en/Icelandair-and-Airbus-sign-a-Memorandum-of-Understanding-for-the-purchase-of-up-to-25-Airbus-A321XLR-aircraft.html,"Icelandair and Airbus have signed a Memorandum of Understanding for the purchase of 13 Airbus A321XLR aircraft with purchase rights for additional 12 aircraft. The aircraft deliveries will start in 2029. Icelandair, however, plans to start operating Airbus aircraft in 2025 and is currently in ...",0.289028,Somewhat-Bullish,,0.466667,Bullish,20230407T022500,"{'label': 'positive', 'score': 0.8726342916488647}"
555,Lockheed Martin subsidiary's protest of Army next-gen helicopter award to Bell denied by GAO,https://www.foxbusiness.com/markets/lockheed-martin-subsidiarys-protest-army-next-gen-helicopter-award-bell-denied-gao,"The Government Accountability Office ( GAO ) announced Thursday it denied a protest filed by Sikorsky Aircraft, a and Boeing over the U.S. Army's decision to award the service's next-generation helicopter to Bell Textron's design.",0.108895,Neutral,,0.037924,Neutral,20230406T225612,"{'label': 'negative', 'score': 0.678132951259613}"
556,Boeing plans to boost 737 jet output - Bloomberg News,https://www.reuters.com/business/aerospace-defense/boeing-plans-boost-737-jet-output-bloomberg-news-2023-04-06/,"April 6 ( Reuters ) - Boeing Co ( BA.N ) is planning to increase the output of its 737 jets to 38 planes a month by the middle of the year, Bloomberg News reported on Thursday, citing people familiar with the matter.",0.134318,Neutral,,-0.118398,Neutral,20230406T182100,"{'label': 'positive', 'score': 0.9375259280204773}"
557,"Q1 Earnings Preview: More Pain Seen For Bottom Lines As Inflation, High Rates Raise Pressure",https://www.benzinga.com/news/earnings/23/04/31702245/q1-earnings-preview-more-pain-seen-for-bottom-lines-as-inflation-high-rates-raise-pressure,Financial industry turmoil and debate over the Fed's rate path set the stage for a Q1 earnings season that might raise more questions about corporate health than it answers. Major banks and airlines open the season in mid-April after a disappointing Q4 that saw S&P 500 earnings per share ( EPS ) ...,-0.041456,Neutral,,-0.105477,Neutral,20230406T165537,"{'label': 'negative', 'score': 0.8942877054214478}"
558,GA Telesis Announces the Delivery of the First of Two 737-800SF Freighter Conversions to Bluebird Nordic on behalf of Tokyo Century Corporation,https://www.prnewswire.com/news-releases/ga-telesis-announces-the-delivery-of-the-first-of-two-737-800sf-freighter-conversions-to-bluebird-nordic-on-behalf-of-tokyo-century-corporation-301791876.html,GA Telesis Announces the Delivery of the First of Two 737-800SF ... PR ...,0.353331,Bullish,,0.154272,Somewhat-Bullish,20230406T151100,"{'label': 'positive', 'score': 0.5004754662513733}"
559,V-22 Osprey Production Is Headed For A Premature Shutdown If Congress Doesn't Act,https://www.forbes.com/sites/lorenthompson/2023/04/06/v-22-osprey-production-is-headed-for-a-premature-shutdown-if-congress-doesnt-act/,The Navy's variant of V-22 is so versatile that it is sure to find new uses in the future for which the service has not planned.,0.05959,Neutral,,0.058429,Neutral,20230406T141303,"{'label': 'positive', 'score': 0.6372503042221069}"
560,Airbus SE to build new China single-aisle jet factory as Apple pulls back,https://www.business-standard.com/world-news/airbus-se-to-build-new-china-single-aisle-jet-factory-as-apple-pulls-back-123040601016_1.html,Airbus SE to build new China single-aisle jet factory as Apple pulls ... Business Standard ...,0.075642,Neutral,,0.047998,Neutral,20230406T140718,"{'label': 'positive', 'score': 0.7872107028961182}"
561,"Top Stories Thursday, Apr. 06: Biden Admin Finalizes Rule To Crack Down Deceptive Medicare Advantage Advertising, Weekly Jobless Claims Higher Than Expected, US Big Techs Face Difficulty Downsizing In Europe - Amazon.com  ( NASDAQ:AMZN ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/general/biotech/23/04/31697997/weekly-jobless-claims-higher-than-expected-us-big-techs-face-difficulty-downsizing-in-europe-bide,"Weekly Initial Jobless Claims were 228,000, a decrease of 18,000 from the previous week's revised level, according to data the Labor Department released on Thursday. The number is above the average economist estimates of 201,000 but lower than the previous week's revised level.",0.100334,Neutral,,-0.161214,Somewhat-Bearish,20230406T134500,"{'label': 'negative', 'score': 0.971268355846405}"
562,"AerCap Leased, Purchased And Sold 252 Assets In Q1 - AerCap Holdings  ( NYSE:AER ) ",https://www.benzinga.com/news/23/04/31695820/aercap-leased-purchased-and-sold-252-assets-in-q1,"AerCap Holdings N.V. AER signed 155 lease agreements, including 18 widebody aircraft, 58 narrowbody aircraft, 55 engines, and 24 helicopters, in the first quarter of 2023. AER completed 56 purchases for 15 aircraft, 38 engines, and 3 helicopters in the quarter.",0.048995,Neutral,,0.0,Neutral,20230406T130615,"{'label': 'positive', 'score': 0.7426542639732361}"
563,Airbus CEO - new China assembly plant boosts output goals,https://www.reuters.com/business/aerospace-defense/airbus-ceo-new-china-assembly-plant-boosts-output-goals-2023-04-06/,"BEIJING/PARIS, April 6 ( Reuters ) - Plans for a new Airbus assembly line in China, announced during a visit to Beijing by French President Emmanuel Macron on Thursday, will bolster the planemaker's plans for increases in output while leaving spare capacity, its CEO said on Thursday.",0.084869,Neutral,,0.075456,Neutral,20230406T130015,"{'label': 'positive', 'score': 0.9471203684806824}"
564,Is the stratosphere up for a gold rush?,https://www.aljazeera.com/economy/2023/4/6/is-the-stratosphere-up-for-a-gold-rush,"A new generation of companies wants to use large, uncrewed aircraft to beam down 5G signals and keep an eye on Earth. When a Chinese balloon was shot down over the United States on February 4, it became a worldwide diplomatic scandal.",0.063735,Neutral,,0.0,Neutral,20230406T124739,"{'label': 'negative', 'score': 0.6371384263038635}"
565,Boeing Restarts Delivering 767 Freighters After Hiatus Of Three Months - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/large-cap/23/04/31693905/boeing-restarts-delivering-767-freighters-after-hiatus-of-three-months,Boeing Co BA has reportedly restarted deliveries of its widebody 767 after a three-month pause caused by supplier quality issues. Boeing had postponed its 767 freighter and KC-46 tanker deliveries earlier this year after it discovered center fuel tanks made by a supplier were not correctly sealed.,-0.082114,Neutral,,-0.1971,Somewhat-Bearish,20230406T122308,"{'label': 'negative', 'score': 0.9659572839736938}"
566,Futures Mixed Ahead Of Jobless Claims,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-jobless-claims-costco-slides-on-surprise-sales-drop/,Dow Jones Futures Rise Ahead Of Jobless Claims. Costco Slides ... Investor's Business Daily ...,0.12144,Neutral,,0.088022,Neutral,20230406T122000,"{'label': 'negative', 'score': 0.8531112670898438}"
567,Airlines' answer for congested airports and rising costs: Bigger planes,https://www.cnbc.com/2023/04/06/why-airlines-are-flying-bigger-planes.html,Airlines are turning to bigger planes that fit more travelers to handle strong demand.,-0.028533,Neutral,,0.030477,Neutral,20230406T110001,"{'label': 'positive', 'score': 0.6893876791000366}"
568,"Airbus To Open 2nd Plane Assembly Line In China, Double Output",https://www.barrons.com/news/airbus-says-to-open-2nd-plane-assembly-line-in-china-double-output-1c11ac06,"Airbus Says To Open 2nd Plane Assembly Line In China, Double Output ...",0.013966,Neutral,,-0.210958,Somewhat-Bearish,20230406T095129,"{'label': 'positive', 'score': 0.9420314431190491}"
569,"Air India onboards more than 3,800 staff in six months | The Financial Express",https://www.financialexpress.com/industry/air-india-onboards-more-than-3800-staff-in-six-months/3036478/,Air India onboards more than 3800 staff in six months The Financial Express ...,0.27135,Somewhat-Bullish,,0.452027,Bullish,20230406T094229,"{'label': 'neutral', 'score': 0.7728087306022644}"
570,"Air India onboards more than 3,800 staff in six months",https://www.moneycontrol.com/news/business/air-india-onboards-more-than-3800-staff-in-six-months-10373371.html,"Loss-making Air India, which is being piloted by the Tata Group since January last year, is putting in USD 200 million in information technology systems and is also committed to investing USD 400 million to completely refurbish existing aircraft.",0.282444,Somewhat-Bullish,,0.45214,Bullish,20230406T085000,"{'label': 'positive', 'score': 0.7634884119033813}"
571,Boeing resumes 767 freighter deliveries after three-month pause,https://www.reuters.com/business/aerospace-defense/boeing-resumes-767-freighter-deliveries-after-three-month-pause-2023-04-05/,WASHINGTON April 5 ( Reuters ) - Boeing Co ( BA.N ) confirmed on Wednesday it had restarted deliveries of its widebody 767 after a three-month pause caused by supplier quality issues.,-0.189659,Somewhat-Bearish,,-0.280559,Somewhat-Bearish,20230405T192000,"{'label': 'negative', 'score': 0.9250733852386475}"
572,"How To Collect Growing Income On Some Of The Market's Safest Assets - iShares 1-3 Year Treasury Bond ETF  ( NASDAQ:SHY ) , iShares 1-5 Year Investment Grade Corporate Bond ETF  ( NASDAQ:IGSB ) ",https://www.benzinga.com/markets/bonds/23/04/31685047/how-to-collect-growing-income-on-some-of-the-markets-safest-assets,"As you surely know by now, the Fed has been hiking interest rates as it tries to bring down inflation. And even the banking crisis didn't stop the central bankers from hiking in March. Altogether, the effective Fed Funds rate is now 4.8%-up from zero in March 2021.",0.185058,Somewhat-Bullish,,-0.03975,Neutral,20230405T175023,"{'label': 'positive', 'score': 0.6785497665405273}"
573,"Why This Spread Trade In Boeing Could Gain $1,100",https://www.investors.com/research/options/boeing-stock-today-why-the-put-ratio-spread-can-gain-as-much-as-1100-by-may/,Boeing Stock Today: Why The Put Ratio Spread Can Gain As Much ... Investor's Business Daily ...,0.075342,Neutral,,0.109991,Neutral,20230405T170100,"{'label': 'neutral', 'score': 0.759764552116394}"
574,Major Aircraft Engine Manufacturers Are Utilizing 3D Printing Technology To Develop Parts As Per The Business Research Company's Aircraft Engines Global Market Report 2023,https://www.benzinga.com/pressreleases/23/04/g31682464/major-aircraft-engine-manufacturers-are-utilizing-3d-printing-technology-to-develop-parts-as-per-t,"LONDON, April 05, 2023 ( GLOBE NEWSWIRE ) -- The Business Research Company's research on the aircraft engines market highlights the incorporation of 3D printed parts into aircraft engines as a major trend gaining traction in the aircraft engine market.",0.142004,Neutral,,0.057588,Neutral,20230405T153000,"{'label': 'positive', 'score': 0.7685901522636414}"
